Date,"PM,(µg/m3)"
6/20/16 23:57,1.802002
6/21/16 0:02,1.802002
6/21/16 0:07,1.7030029
6/21/16 0:12,1.7030029
6/21/16 0:17,1.7030029
6/21/16 0:21,1.7030029
6/21/16 0:26,1.802002
6/21/16 0:31,1.7030029
6/21/16 0:36,1.802002
6/21/16 0:41,1.7030029
6/21/16 0:46,1.7030029
6/21/16 0:51,1.7030029
6/21/16 0:55,1.802002
6/21/16 1:00,1.802002
6/21/16 1:05,1.802002
6/21/16 1:10,1.7030029
6/21/16 1:15,1.7030029
6/21/16 1:20,1.7030029
6/21/16 1:24,1.7030029
6/21/16 1:29,1.901001
6/21/16 1:34,1.901001
6/21/16 1:39,1.802002
6/21/16 1:44,1.7030029
6/21/16 1:49,1.802002
6/21/16 1:54,1.7030029
6/21/16 1:58,1.7030029
6/21/16 2:03,1.802002
6/21/16 2:08,1.802002
6/21/16 2:13,1.7030029
6/21/16 2:18,1.802002
6/21/16 2:23,1.802002
6/21/16 2:27,1.802002
6/21/16 2:32,1.802002
6/21/16 2:37,1.802002
6/21/16 2:42,1.802002
6/21/16 2:47,1.802002
6/21/16 2:52,1.802002
6/21/16 2:57,1.901001
6/21/16 3:01,1.802002
6/21/16 3:06,1.7030029
6/21/16 3:11,1.802002
6/21/16 3:16,1.802002
6/21/16 3:21,1.802002
6/21/16 3:26,1.901001
6/21/16 3:30,1.6039963
6/21/16 3:35,1.7030029
6/21/16 3:40,1.6039963
6/21/16 3:45,1.7030029
6/21/16 3:50,1.7030029
6/21/16 3:55,1.7030029
6/21/16 4:00,1.802002
6/21/16 4:04,1.7030029
6/21/16 4:09,1.7030029
6/21/16 4:14,1.7030029
6/21/16 4:19,1.7030029
6/21/16 4:24,1.7030029
6/21/16 4:29,1.7030029
6/21/16 4:34,1.7030029
6/21/16 4:38,1.6039963
6/21/16 4:43,1.6039963
6/21/16 4:48,1.7030029
6/21/16 4:53,1.7030029
6/21/16 4:58,1.802002
6/21/16 5:03,1.802002
6/21/16 5:07,1.901001
6/21/16 5:12,1.802002
6/21/16 5:17,1.7030029
6/21/16 5:22,1.802002
6/21/16 5:27,1.7030029
6/21/16 5:32,1.802002
6/21/16 5:37,1.901001
6/21/16 5:41,1.7030029
6/21/16 5:46,1.901001
6/21/16 5:51,1.901001
6/21/16 5:56,1.802002
6/21/16 6:01,1.901001
6/21/16 6:06,1.7030029
6/21/16 6:10,1.7030029
6/21/16 6:20,1.901001
6/21/16 6:25,1.802002
6/21/16 6:30,2
6/21/16 6:35,1.901001
6/21/16 6:40,1.802002
6/21/16 6:44,1.802002
6/21/16 6:49,1.802002
6/21/16 6:54,1.901001
6/21/16 6:59,1.901001
6/21/16 7:04,2
6/21/16 7:09,2
6/21/16 7:14,2
6/21/16 7:18,1.901001
6/21/16 7:23,2
6/21/16 7:28,2
6/21/16 7:33,1.901001
6/21/16 7:38,2
6/21/16 7:43,1.901001
6/21/16 7:52,2
6/21/16 7:57,2
6/21/16 8:02,1.901001
6/21/16 8:07,2.098999
6/21/16 8:12,1.901001
6/21/16 8:17,2.098999
6/21/16 8:26,2.098999
6/21/16 8:31,2
6/21/16 8:36,2.395996
6/21/16 8:41,2.197998
6/21/16 8:46,2
6/21/16 8:51,2.296997
6/21/16 8:55,2.098999
6/21/16 9:00,2.197998
6/21/16 9:05,2.4950027
6/21/16 9:10,2.197998
6/21/16 9:15,2
6/21/16 9:20,2.197998
6/21/16 9:24,2.197998
6/21/16 9:29,2.197998
6/21/16 9:34,2.098999
6/21/16 9:39,2.197998
6/21/16 9:44,2.098999
6/21/16 9:49,2
6/21/16 9:54,2.098999
6/21/16 9:58,2
6/21/16 10:03,2.296997
6/21/16 10:08,2.197998
6/21/16 10:18,2.197998
6/21/16 10:23,2.098999
6/21/16 10:27,2.197998
6/21/16 10:32,2.197998
6/21/16 10:37,2.197998
6/21/16 10:42,2.098999
6/21/16 10:47,2.197998
6/21/16 10:52,2.098999
6/21/16 10:57,2.098999
6/21/16 11:01,2.098999
6/21/16 11:06,2.197998
6/21/16 11:11,2.296997
6/21/16 11:16,2
6/21/16 11:26,2.296997
6/21/16 11:31,2.395996
6/21/16 11:35,2.4950027
6/21/16 11:40,2.6930008
6/21/16 11:45,2.296997
6/21/16 11:50,2.197998
6/21/16 11:55,2.197998
6/21/16 12:00,2.296997
6/21/16 12:05,2.296997
6/21/16 12:14,2.197998
6/21/16 12:19,2.197998
6/21/16 12:24,2.197998
6/21/16 12:29,2.296997
6/21/16 12:34,2.395996
6/21/16 12:38,2.296997
6/21/16 12:43,2.197998
6/21/16 12:48,2.395996
6/21/16 12:53,2.197998
6/21/16 12:58,2.296997
6/21/16 13:03,2
6/21/16 13:08,2.197998
6/21/16 13:12,2.197998
6/21/16 13:17,2.197998
6/21/16 13:22,2.197998
6/21/16 13:27,2.098999
6/21/16 13:32,2.098999
6/21/16 13:37,2.197998
6/21/16 13:41,2.296997
6/21/16 13:46,2.197998
6/21/16 13:51,2
6/21/16 13:56,2.197998
6/21/16 14:01,2.197998
6/21/16 14:06,2
6/21/16 14:11,2.197998
6/21/16 14:15,2.098999
6/21/16 14:20,2.098999
6/21/16 14:25,2.197998
6/21/16 14:35,2.296997
6/21/16 14:40,2.197998
6/21/16 14:45,2.197998
6/21/16 14:49,2.197998
6/21/16 14:54,2.197998
6/21/16 14:59,2.197998
6/21/16 15:04,2.098999
6/21/16 15:09,2.296997
6/21/16 15:28,2.197998
6/21/16 15:33,2.296997
6/21/16 15:38,2.197998
6/21/16 15:43,2.098999
6/21/16 15:48,2.197998
6/21/16 15:53,2.197998
6/21/16 15:58,2.098999
6/21/16 16:02,2.197998
6/21/16 16:07,2.197998
6/21/16 16:12,2.197998
6/21/16 16:17,2.197998
6/21/16 16:22,2.197998
6/21/16 16:27,2.197998
6/21/16 16:32,2.098999
6/21/16 16:36,2.197998
6/21/16 16:41,2.197998
6/21/16 16:46,2.197998
6/21/16 16:51,2.098999
6/21/16 16:56,2.197998
6/21/16 17:01,2.4950027
6/21/16 17:06,2.395996
6/21/16 17:10,2.296997
6/21/16 17:15,2.197998
6/21/16 17:20,2.4950027
6/21/16 17:25,2.296997
6/21/16 17:30,2.395996
6/21/16 17:35,2.296997
6/21/16 17:40,2.395996
6/21/16 17:44,2.4950027
6/21/16 17:49,2.4950027
6/21/16 17:54,2.395996
6/21/16 17:59,2.296997
6/21/16 18:04,2.4950027
6/21/16 18:09,2.296997
6/21/16 18:13,2.395996
6/21/16 18:18,2.296997
6/21/16 18:23,2.296997
6/21/16 18:28,2.296997
6/21/16 18:33,2.197998
6/21/16 18:38,2.197998
6/21/16 18:42,2.098999
6/21/16 18:47,2.197998
6/21/16 18:51,2.197998
6/21/16 18:56,2.098999
6/21/16 19:01,2.098999
6/21/16 19:06,2.098999
6/21/16 19:11,2.197998
6/21/16 19:16,2.098999
6/21/16 19:21,2.296997
6/21/16 19:25,2.197998
6/21/16 19:30,2.098999
6/21/16 19:35,2.098999
6/21/16 19:40,2.197998
6/21/16 19:45,2.296997
6/21/16 19:50,2.296997
6/21/16 19:55,2.4950027
6/21/16 19:59,2.296997
6/21/16 20:04,2.395996
6/21/16 20:09,2.296997
6/21/16 20:14,2.395996
6/21/16 20:19,2.296997
6/21/16 20:24,2.197998
6/21/16 20:29,2.296997
6/21/16 20:33,2.395996
6/21/16 20:38,2.395996
6/21/16 20:43,2.395996
6/21/16 20:48,2.296997
6/21/16 20:53,2.296997
6/21/16 20:58,2.296997
6/21/16 21:02,2.296997
6/21/16 21:07,2.4950027
6/21/16 21:12,2.4950027
6/21/16 21:17,2.4950027
6/21/16 21:22,2.4950027
6/21/16 21:27,2.4950027
6/21/16 21:32,2.4950027
6/21/16 21:36,2.4950027
6/21/16 21:41,2.395996
6/21/16 21:46,2.5940018
6/21/16 21:51,2.5940018
6/21/16 21:56,2.4950027
6/21/16 22:01,2.5940018
6/21/16 22:06,2.6930008
6/21/16 22:10,2.6930008
6/21/16 22:15,2.6930008
6/21/16 22:20,2.5940018
6/21/16 22:25,2.6930008
6/21/16 22:30,2.6930008
6/21/16 22:35,2.6930008
6/21/16 22:40,2.4950027
6/21/16 22:44,2.6930008
6/21/16 22:49,2.5940018
6/21/16 22:54,2.5940018
6/21/16 22:59,2.4950027
6/21/16 23:04,2.4950027
6/21/16 23:09,2.4950027
6/21/16 23:14,2.4950027
6/21/16 23:18,2.4950027
6/21/16 23:23,2.4950027
6/21/16 23:28,2.4950027
6/21/16 23:33,2.4950027
6/21/16 23:38,2.395996
6/21/16 23:43,2.4950027
6/21/16 23:48,2.4950027
6/21/16 23:52,2.4950027
6/21/16 23:57,2.5940018
6/22/16 0:02,2.4950027
6/22/16 0:07,2.395996
6/22/16 0:12,2.5940018
6/22/16 0:17,2.395996
6/22/16 0:22,2.5940018
6/22/16 0:26,2.395996
6/22/16 0:31,2.395996
6/22/16 0:36,2.395996
6/22/16 0:41,2.4950027
6/22/16 0:46,2.4950027
6/22/16 0:51,2.4950027
6/22/16 0:56,2.4950027
6/22/16 1:00,2.4950027
6/22/16 1:05,2.4950027
6/22/16 1:10,2.395996
6/22/16 1:15,2.4950027
6/22/16 1:20,2.4950027
6/22/16 1:25,2.6930008
6/22/16 1:30,2.4950027
6/22/16 1:34,2.5940018
6/22/16 1:39,2.4950027
6/22/16 1:44,2.4950027
6/22/16 1:49,2.395996
6/22/16 1:54,2.395996
6/22/16 1:59,2.395996
6/22/16 2:03,2.395996
6/22/16 2:08,2.395996
6/22/16 2:13,2.395996
6/22/16 2:18,2.4950027
6/22/16 2:23,2.395996
6/22/16 2:28,2.395996
6/22/16 2:33,2.4950027
6/22/16 2:37,2.296997
6/22/16 2:42,2.395996
6/22/16 2:47,2.395996
6/22/16 2:52,2.395996
6/22/16 2:57,2.395996
6/22/16 3:02,2.395996
6/22/16 3:07,2.395996
6/22/16 3:11,2.395996
6/22/16 3:16,2.296997
6/22/16 3:21,2.395996
6/22/16 3:26,2.395996
6/22/16 3:31,2.395996
6/22/16 3:36,2.395996
6/22/16 3:41,2.395996
6/22/16 3:45,2.395996
6/22/16 3:50,2.296997
6/22/16 3:55,2.395996
6/22/16 4:00,2.296997
6/22/16 4:05,2.296997
6/22/16 4:10,2.296997
6/22/16 4:15,2.296997
6/22/16 4:19,2.4950027
6/22/16 4:24,2.5940018
6/22/16 4:29,2.4950027
6/22/16 4:34,2.4950027
6/22/16 4:39,2.4950027
6/22/16 4:44,2.6930008
6/22/16 4:49,2.4950027
6/22/16 4:53,2.5940018
6/22/16 4:58,2.6930008
6/22/16 5:03,2.5940018
6/22/16 5:08,2.6930008
6/22/16 5:13,2.7919998
6/22/16 5:18,2.7919998
6/22/16 5:23,2.7919998
6/22/16 5:27,2.7919998
6/22/16 5:32,2.8909988
6/22/16 5:37,2.8909988
6/22/16 5:42,2.8909988
6/22/16 5:47,2.7919998
6/22/16 5:52,2.6930008
6/22/16 5:57,2.7919998
6/22/16 6:01,2.7919998
6/22/16 6:06,2.6930008
6/22/16 6:11,2.6930008
6/22/16 6:16,2.7919998
6/22/16 6:21,2.8909988
6/22/16 6:26,2.8909988
6/22/16 6:30,2.7919998
6/22/16 6:35,2.8909988
6/22/16 6:40,3.3860016
6/22/16 6:45,3.4850006
6/22/16 6:50,3.7819977
6/22/16 6:55,3.7819977
6/22/16 7:00,3.6829987
6/22/16 7:04,3.7819977
6/22/16 7:09,4.1780014
6/22/16 7:14,3.6829987
6/22/16 7:19,3.6829987
6/22/16 7:24,3.4850006
6/22/16 7:29,3.5839996
6/22/16 7:34,3.6829987
6/22/16 7:38,3.2870026
6/22/16 7:43,3.2870026
6/22/16 7:48,3.2870026
6/22/16 7:53,3.2870026
6/22/16 7:58,3.4850006
6/22/16 8:03,3.2870026
6/22/16 8:08,3.088997
6/22/16 8:12,3.3860016
6/22/16 8:17,3.187996
6/22/16 8:22,3.187996
6/22/16 8:27,3.187996
6/22/16 8:32,3.2870026
6/22/16 8:37,2.9899979
6/22/16 8:42,2.9899979
6/22/16 8:46,3.088997
6/22/16 8:51,2.7919998
6/22/16 8:56,2.8909988
6/22/16 9:01,2.7919998
6/22/16 9:06,2.8909988
6/22/16 9:11,2.7919998
6/22/16 9:16,2.8909988
6/22/16 9:20,2.9899979
6/22/16 9:25,2.9899979
6/22/16 9:30,2.7919998
6/22/16 9:35,2.7919998
6/22/16 9:40,2.9899979
6/22/16 9:45,2.6930008
6/22/16 9:50,2.6930008
6/22/16 9:54,2.5940018
6/22/16 9:59,2.6930008
6/22/16 10:04,2.6930008
6/22/16 10:09,2.5940018
6/22/16 10:14,2.4950027
6/22/16 10:19,2.4950027
6/22/16 10:24,2.5940018
6/22/16 10:28,2.4950027
6/22/16 10:33,2.4950027
6/22/16 10:38,2.5940018
6/22/16 10:43,2.5940018
6/22/16 10:48,2.5940018
6/22/16 10:53,2.395996
6/22/16 10:58,2.4950027
6/22/16 11:02,2.395996
6/22/16 11:07,2.296997
6/22/16 11:12,2.395996
6/22/16 11:17,2.296997
6/22/16 11:22,2.395996
6/22/16 11:27,2.6930008
6/22/16 11:32,2.7919998
6/22/16 11:36,2.5940018
6/22/16 11:41,2.6930008
6/22/16 11:46,2.5940018
6/22/16 11:51,2.7919998
6/22/16 11:56,2.7919998
6/22/16 12:01,2.5940018
6/22/16 12:06,2.7919998
6/22/16 12:10,2.6930008
6/22/16 12:15,2.4950027
6/22/16 12:20,2.395996
6/22/16 12:25,2.5940018
6/22/16 12:30,2.5940018
6/22/16 12:35,2.4950027
6/22/16 12:40,2.4950027
6/22/16 12:44,2.4950027
6/22/16 12:49,2.4950027
6/22/16 12:54,2.4950027
6/22/16 12:59,2.4950027
6/22/16 13:04,2.395996
6/22/16 13:09,2.395996
6/22/16 13:14,2.395996
6/22/16 13:18,2.395996
6/22/16 13:23,2.395996
6/22/16 13:28,2.4950027
6/22/16 13:33,2.395996
6/22/16 13:38,2.296997
6/22/16 13:43,2.296997
6/22/16 13:47,2.296997
6/22/16 13:52,2.296997
6/22/16 13:57,2.296997
6/22/16 14:02,2.197998
6/22/16 14:07,2.296997
6/22/16 14:12,2.296997
6/22/16 14:17,2.395996
6/22/16 14:21,2.395996
6/22/16 14:26,2.395996
6/22/16 14:31,2.395996
6/22/16 14:36,2.4950027
6/22/16 14:41,2.296997
6/22/16 14:46,2.4950027
6/22/16 14:51,2.395996
6/22/16 14:55,2.395996
6/22/16 15:00,2.395996
6/22/16 15:05,2.296997
6/22/16 15:10,2.395996
6/22/16 15:15,2.395996
6/22/16 15:20,2.395996
6/22/16 15:25,2.4950027
6/22/16 15:29,2.5940018
6/22/16 15:34,2.4950027
6/22/16 15:39,2.5940018
6/22/16 15:44,2.4950027
6/22/16 15:49,2.5940018
6/22/16 15:54,2.5940018
6/22/16 15:59,2.5940018
6/22/16 16:03,2.5940018
6/22/16 16:08,2.5940018
6/22/16 16:13,2.5940018
6/22/16 16:18,2.6930008
6/22/16 16:23,2.6930008
6/22/16 16:28,2.5940018
6/22/16 16:33,2.5940018
6/22/16 16:37,2.5940018
6/22/16 16:42,2.4950027
6/22/16 16:47,2.4950027
6/22/16 16:52,2.4950027
6/22/16 16:57,2.395996
6/22/16 17:02,2.4950027
6/22/16 17:07,2.4950027
6/22/16 17:11,2.395996
6/22/16 17:16,2.4950027
6/22/16 17:21,2.395996
6/22/16 17:26,2.296997
6/22/16 17:31,2.296997
6/22/16 17:36,2.4950027
6/22/16 17:41,2.4950027
6/22/16 17:45,2.395996
6/22/16 17:50,2.4950027
6/22/16 17:55,2.395996
6/22/16 18:00,2.395996
6/22/16 18:05,2.296997
6/22/16 18:10,2.395996
6/22/16 18:15,2.4950027
6/22/16 18:19,2.395996
6/22/16 18:24,2.4950027
6/22/16 18:29,2.395996
6/22/16 18:34,2.395996
6/22/16 18:39,2.395996
6/22/16 18:44,2.395996
6/22/16 18:49,2.4950027
6/22/16 18:53,2.4950027
6/22/16 18:58,2.4950027
6/22/16 19:03,2.296997
6/22/16 19:08,2.4950027
6/22/16 19:13,2.4950027
6/22/16 19:18,2.395996
6/22/16 19:23,2.296997
6/22/16 19:27,2.4950027
6/22/16 19:32,2.5940018
6/22/16 19:37,2.395996
6/22/16 19:42,2.4950027
6/22/16 19:47,2.296997
6/22/16 19:52,2.4950027
6/22/16 19:57,2.395996
6/22/16 20:01,2.4950027
6/22/16 20:06,2.5940018
6/22/16 20:11,2.6930008
6/22/16 20:16,2.6930008
6/22/16 20:21,2.5940018
6/22/16 20:26,2.6930008
6/22/16 20:31,2.7919998
6/22/16 20:35,2.4950027
6/22/16 20:40,2.5940018
6/22/16 20:45,2.5940018
6/22/16 20:50,2.5940018
6/22/16 20:55,2.5940018
6/22/16 21:00,2.5940018
6/22/16 21:04,2.6930008
6/22/16 21:09,2.6930008
6/22/16 21:14,2.5940018
6/22/16 21:19,2.5940018
6/22/16 21:24,2.5940018
6/22/16 21:29,2.4950027
6/22/16 21:34,2.5940018
6/22/16 21:38,2.6930008
6/22/16 21:43,2.5940018
6/22/16 21:48,2.5940018
6/22/16 21:53,2.4950027
6/22/16 21:58,2.4950027
6/22/16 22:03,2.4950027
6/22/16 22:08,2.5940018
6/22/16 22:12,2.395996
6/22/16 22:17,2.4950027
6/22/16 22:22,2.5940018
6/22/16 22:27,2.4950027
6/22/16 22:32,2.5940018
6/22/16 22:37,2.395996
6/22/16 22:42,2.395996
6/22/16 22:46,2.4950027
6/22/16 22:51,2.4950027
6/22/16 22:56,2.4950027
6/22/16 23:01,2.395996
6/22/16 23:06,2.4950027
6/22/16 23:11,2.4950027
6/22/16 23:16,2.395996
6/22/16 23:20,2.4950027
6/22/16 23:25,2.4950027
6/22/16 23:30,2.395996
6/22/16 23:35,2.4950027
6/22/16 23:40,2.395996
6/22/16 23:45,2.4950027
6/22/16 23:50,2.4950027
6/22/16 23:54,2.395996
6/22/16 23:59,2.4950027
6/23/16 0:04,2.395996
6/23/16 0:09,2.4950027
6/23/16 0:14,2.395996
6/23/16 0:19,2.296997
6/23/16 0:24,2.296997
6/23/16 0:28,2.296997
6/23/16 0:33,2.4950027
6/23/16 0:38,2.395996
6/23/16 0:43,2.296997
6/23/16 0:48,2.395996
6/23/16 0:53,2.395996
6/23/16 0:58,2.296997
6/23/16 1:02,2.296997
6/23/16 1:07,2.395996
6/23/16 1:12,2.296997
6/23/16 1:17,2.395996
6/23/16 1:22,2.395996
6/23/16 1:27,2.395996
6/23/16 1:32,2.395996
6/23/16 1:36,2.395996
6/23/16 1:41,2.395996
6/23/16 1:46,2.395996
6/23/16 1:51,2.395996
6/23/16 1:56,2.395996
6/23/16 2:01,2.296997
6/23/16 2:06,2.197998
6/23/16 2:10,2.296997
6/23/16 2:15,2.395996
6/23/16 2:20,2.395996
6/23/16 2:25,2.296997
6/23/16 2:30,2.296997
6/23/16 2:35,2.296997
6/23/16 2:40,2.395996
6/23/16 2:44,2.395996
6/23/16 2:49,2.296997
6/23/16 2:54,2.395996
6/23/16 2:59,2.296997
6/23/16 3:04,2.395996
6/23/16 3:09,2.296997
6/23/16 3:14,2.296997
6/23/16 3:18,2.395996
6/23/16 3:23,2.395996
6/23/16 3:28,2.395996
6/23/16 3:33,2.197998
6/23/16 3:38,2.296997
6/23/16 3:43,2.395996
6/23/16 3:47,2.395996
6/23/16 3:52,2.296997
6/23/16 3:57,2.296997
6/23/16 4:02,2.296997
6/23/16 4:07,2.296997
6/23/16 4:12,2.296997
6/23/16 4:17,2.296997
6/23/16 4:21,2.296997
6/23/16 4:26,2.296997
6/23/16 4:31,2.296997
6/23/16 4:36,2.296997
6/23/16 4:41,2.296997
6/23/16 4:46,2.296997
6/23/16 4:51,2.296997
6/23/16 4:55,2.296997
6/23/16 5:00,2.197998
6/23/16 5:05,2.197998
6/23/16 5:10,2.296997
6/23/16 5:15,2.296997
6/23/16 5:20,2.296997
6/23/16 5:25,2.395996
6/23/16 5:29,2.395996
6/23/16 5:34,2.395996
6/23/16 5:39,2.197998
6/23/16 5:44,2.197998
6/23/16 5:49,2.395996
6/23/16 5:54,2.395996
6/23/16 5:59,2.296997
6/23/16 6:03,2.395996
6/23/16 6:08,2.395996
6/23/16 6:13,2.4950027
6/23/16 6:18,2.4950027
6/23/16 6:23,2.395996
6/23/16 6:28,2.4950027
6/23/16 6:33,2.4950027
6/23/16 6:37,2.4950027
6/23/16 6:42,2.4950027
6/23/16 6:47,2.5940018
6/23/16 6:52,2.5940018
6/23/16 6:57,2.5940018
6/23/16 7:02,2.5940018
6/23/16 7:07,2.6930008
6/23/16 7:11,2.6930008
6/23/16 7:16,2.7919998
6/23/16 7:21,2.5940018
6/23/16 7:26,2.5940018
6/23/16 7:31,2.5940018
6/23/16 7:36,2.5940018
6/23/16 7:41,2.4950027
6/23/16 7:45,2.5940018
6/23/16 7:50,2.6930008
6/23/16 7:55,2.5940018
6/23/16 8:00,3.088997
6/23/16 8:05,3.088997
6/23/16 8:10,3.088997
6/23/16 8:15,2.9899979
6/23/16 8:19,2.8909988
6/23/16 8:24,2.7919998
6/23/16 8:29,2.7919998
6/23/16 8:34,2.7919998
6/23/16 8:39,2.7919998
6/23/16 8:44,2.8909988
6/23/16 8:49,2.7919998
6/23/16 8:53,2.7919998
6/23/16 8:58,2.8909988
6/23/16 9:03,2.6930008
6/23/16 9:08,2.7919998
6/23/16 9:13,2.8909988
6/23/16 9:18,2.7919998
6/23/16 9:23,2.8909988
6/23/16 9:27,2.8909988
6/23/16 9:32,2.7919998
6/23/16 9:37,2.8909988
6/23/16 9:42,2.8909988
6/23/16 9:47,2.6930008
6/23/16 9:52,2.8909988
6/23/16 9:57,2.7919998
6/23/16 10:01,2.6930008
6/23/16 10:06,2.8909988
6/23/16 10:11,2.7919998
6/23/16 10:16,2.7919998
6/23/16 10:21,2.7919998
6/23/16 10:26,2.9899979
6/23/16 10:30,2.9899979
6/23/16 10:35,2.9899979
6/23/16 10:40,2.9899979
6/23/16 10:45,2.8909988
6/23/16 10:50,2.9899979
6/23/16 10:55,2.8909988
6/23/16 11:00,2.8909988
6/23/16 11:04,3.088997
6/23/16 11:09,2.8909988
6/23/16 11:14,2.8909988
6/23/16 11:19,2.8909988
6/23/16 11:24,2.8909988
6/23/16 11:29,2.8909988
6/23/16 11:34,3.088997
6/23/16 11:38,2.8909988
6/23/16 11:43,2.7919998
6/23/16 11:48,2.8909988
6/23/16 11:53,2.8909988
6/23/16 11:58,2.7919998
6/23/16 12:03,2.7919998
6/23/16 12:08,2.7919998
6/23/16 12:12,2.8909988
6/23/16 12:17,2.8909988
6/23/16 12:22,2.8909988
6/23/16 12:27,2.8909988
6/23/16 12:32,2.7919998
6/23/16 12:37,2.7919998
6/23/16 12:42,2.7919998
6/23/16 12:46,2.8909988
6/23/16 12:51,2.9899979
6/23/16 12:56,2.8909988
6/23/16 13:01,2.9899979
6/23/16 13:06,2.9899979
6/23/16 13:11,2.9899979
6/23/16 13:16,2.8909988
6/23/16 13:20,3.088997
6/23/16 13:25,2.9899979
6/23/16 13:30,2.9899979
6/23/16 13:35,3.088997
6/23/16 13:40,3.088997
6/23/16 13:45,3.088997
6/23/16 13:50,2.9899979
6/23/16 13:54,3.088997
6/23/16 13:59,3.187996
6/23/16 14:04,3.088997
6/23/16 14:09,2.8909988
6/23/16 14:14,3.088997
6/23/16 14:19,3.088997
6/23/16 14:24,3.187996
6/23/16 14:28,3.088997
6/23/16 14:33,3.187996
6/23/16 14:38,3.088997
6/23/16 14:43,3.187996
6/23/16 14:48,3.187996
6/23/16 14:53,3.187996
6/23/16 14:58,3.088997
6/23/16 15:02,3.088997
6/23/16 15:07,3.187996
6/23/16 15:12,3.187996
6/23/16 15:17,3.088997
6/23/16 15:22,3.088997
6/23/16 15:27,3.187996
6/23/16 15:32,3.2870026
6/23/16 15:36,3.088997
6/23/16 15:41,3.187996
6/23/16 15:46,2.9899979
6/23/16 15:51,3.088997
6/23/16 15:56,3.187996
6/23/16 16:01,3.2870026
6/23/16 16:06,3.187996
6/23/16 16:10,3.2870026
6/23/16 16:15,3.187996
6/23/16 16:20,3.2870026
6/23/16 16:25,3.187996
6/23/16 16:30,3.3860016
6/23/16 16:35,3.3860016
6/23/16 16:40,3.2870026
6/23/16 16:44,3.2870026
6/23/16 16:49,3.2870026
6/23/16 16:54,3.3860016
6/23/16 16:59,3.3860016
6/23/16 17:04,3.187996
6/23/16 17:09,3.2870026
6/23/16 17:14,3.2870026
6/23/16 17:18,3.187996
6/23/16 17:23,3.2870026
6/23/16 17:28,3.2870026
6/23/16 17:33,3.187996
6/23/16 17:38,3.2870026
6/23/16 17:43,3.187996
6/23/16 17:48,2.9899979
6/23/16 17:52,3.088997
6/23/16 17:57,3.088997
6/23/16 18:02,3.088997
6/23/16 18:07,2.9899979
6/23/16 18:12,3.187996
6/23/16 18:17,3.187996
6/23/16 18:22,3.187996
6/23/16 18:26,3.2870026
6/23/16 18:31,3.187996
6/23/16 18:36,3.2870026
6/23/16 18:41,3.2870026
6/23/16 18:46,3.187996
6/23/16 18:51,3.088997
6/23/16 18:56,3.187996
6/23/16 19:00,3.187996
6/23/16 19:05,3.2870026
6/23/16 19:10,3.2870026
6/23/16 19:15,3.3860016
6/23/16 19:20,3.187996
6/23/16 19:25,3.187996
6/23/16 19:30,3.2870026
6/23/16 19:34,3.2870026
6/23/16 19:39,3.2870026
6/23/16 19:44,3.187996
6/23/16 19:49,3.2870026
6/23/16 19:54,3.3860016
6/23/16 19:59,3.3860016
6/23/16 20:04,3.088997
6/23/16 20:08,3.2870026
6/23/16 20:13,3.187996
6/23/16 20:18,3.088997
6/23/16 20:23,3.2870026
6/23/16 20:28,3.187996
6/23/16 20:33,3.2870026
6/23/16 20:38,3.2870026
6/23/16 20:42,3.088997
6/23/16 20:47,3.2870026
6/23/16 20:52,3.2870026
6/23/16 20:57,3.2870026
6/23/16 21:02,3.3860016
6/23/16 21:07,3.3860016
6/23/16 21:12,3.3860016
6/23/16 21:16,3.187996
6/23/16 21:21,3.3860016
6/23/16 21:26,3.3860016
6/23/16 21:31,3.3860016
6/23/16 21:36,3.2870026
6/23/16 21:41,3.5839996
6/23/16 21:46,3.6829987
6/23/16 21:50,3.9799957
6/23/16 21:55,3.7819977
6/23/16 22:00,3.6829987
6/23/16 22:05,3.6829987
6/23/16 22:10,3.9799957
6/23/16 22:15,4.5739975
6/23/16 22:20,3.8809967
6/23/16 22:24,3.9799957
6/23/16 22:29,3.7819977
6/23/16 22:34,3.7819977
6/23/16 22:39,3.8809967
6/23/16 22:44,3.7819977
6/23/16 22:49,3.5839996
6/23/16 22:53,3.5839996
6/23/16 22:58,3.5839996
6/23/16 23:03,3.6829987
6/23/16 23:08,3.6829987
6/23/16 23:13,3.4850006
6/23/16 23:18,3.6829987
6/23/16 23:23,3.5839996
6/23/16 23:27,3.6829987
6/23/16 23:32,3.6829987
6/23/16 23:37,3.5839996
6/23/16 23:42,3.5839996
6/23/16 23:47,3.6829987
6/23/16 23:52,3.8809967
6/23/16 23:57,3.5839996
6/24/16 0:01,3.6829987
6/24/16 0:06,3.5839996
6/24/16 0:11,3.6829987
6/24/16 0:16,3.6829987
6/24/16 0:21,3.6829987
6/24/16 0:26,3.6829987
6/24/16 0:31,3.7819977
6/24/16 0:35,3.6829987
6/24/16 0:40,3.5839996
6/24/16 0:45,3.4850006
6/24/16 0:50,3.5839996
6/24/16 0:55,3.4850006
6/24/16 1:00,3.5839996
6/24/16 1:05,3.5839996
6/24/16 1:09,3.5839996
6/24/16 1:14,3.5839996
6/24/16 1:19,3.6829987
6/24/16 1:24,3.6829987
6/24/16 1:29,3.5839996
6/24/16 1:34,3.5839996
6/24/16 1:39,3.5839996
6/24/16 1:43,3.5839996
6/24/16 1:48,3.6829987
6/24/16 1:53,3.4850006
